X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	
NaN	NaN	NaN	NaN	NaN	NaN	1773.5	183.95	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1773.7	184.1	NaN	1749	149.65	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1752.8	157.84	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1750.5	154.42	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1745.9	153.56	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1745.2	159.87	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1764.8	192.36	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1786.8	220.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1788	221.69	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1788.4	222.65	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1790.5	225.34	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1789.8	224.31	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1790.1	224.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1796.6	247.51	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1796.6	247.51	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1796.7	250.53	NaN	NaN	NaN	NaN	1600.1	107.14	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1793.9	247.38	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1793.4	248.05	NaN	NaN	NaN	NaN	1610.4	108.8	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1793.1	247.86	NaN	NaN	NaN	NaN	1610.4	108.8	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1793.1	247.86	NaN	NaN	NaN	NaN	1610.4	108.8	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1797	255.17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1797	255.17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1800.6	262.01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1803	266.29	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1804	267.58	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1803	266.29	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1797.5	269.49	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1793.2	258.03	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1796.8	276.03	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1793.2	269.51	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1793.2	269.51	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1793.2	269.52	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1793.2	269.51	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1795.8	292.05	NaN	NaN	NaN	NaN	1605.4	105.06	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1795.1	290.08	NaN	NaN	NaN	NaN	1605.4	105.06	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1795.9	292.48	NaN	NaN	NaN	NaN	1607.7	105.03	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1795.3	302.86	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1795.5	303.22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1795.3	302.86	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1795.5	303.32	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1795.6	303.07	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1795.6	303.09	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1795.6	303.19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1795.6	303.33	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1795.6	303.14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1795.6	303.37	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1795.6	303.37	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	1795.6	303.37	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1785	313.22	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1786.3	327.14	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1786	330.46	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1784	336.38	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1777.9	359.62	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1774.2	372.56	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1774.4	371.25	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1774.7	370.59	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1774.7	370.59	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1768.8	402.37	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1766.7	412.68	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1766.2	402.62	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1767.7	458.93	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1766.7	463.02	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1766.6	463.3	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1766.8	461.93	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1763.8	431.49	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1763.8	431.49	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1763.8	431.49	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1763.8	431.49	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1763.8	431.49	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1762.2	483.02	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1760.5	489.84	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1759.9	492.44	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1751.5	542.72	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1753	526.31	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1752.7	527.18	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1752.5	529.38	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1752.7	526.18	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1752.8	523.86	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1752.8	523.86	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1749.5	541.5	NaN	1806.9	387.95	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1747.7	570.52	NaN	1806.8	397.21	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1751.2	502.34	NaN	1805.8	403.29	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1750.1	506.6	NaN	1805	410.95	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1745.5	565.43	NaN	1804.5	417.19	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1747.4	538	NaN	1804.6	427.48	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1747.4	538	NaN	1804.5	426.21	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1738.7	554.91	NaN	1804.6	427.53	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1738.7	554.91	NaN	1804.6	427.53	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1806.5	451.57	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1736.5	577.86	NaN	1806.5	458.19	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1742.9	556.64	NaN	1805.6	462.57	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1732.7	583.79	NaN	1805.3	467.48	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1742.7	573.12	NaN	1804.8	473.48	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1742.1	573.7	NaN	1804.3	480.6	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1734.1	597.16	NaN	1804.1	485.98	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1736.7	583.66	NaN	1804.1	485.98	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1734.2	597.4	NaN	1804.1	485.98	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1736.3	583.63	NaN	1804.1	486.2	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1736.3	583.87	NaN	1804.1	486.17	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1738.7	570.34	NaN	1805.5	510.23	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1738.5	571.1	NaN	1805.5	510.42	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	1738.5	569.77	NaN	1805.6	512.74	NaN	NaN	NaN	NaN
1711.3	33.792	NaN	1737.8	341.34	NaN	1735.4	580.75	NaN	1801.5	536.66	NaN	NaN	NaN	NaN
1709.7	33.648	NaN	1738.9	352.24	NaN	1735.5	584.54	NaN	1800.8	544.24	NaN	NaN	NaN	NaN
1708.8	32.988	NaN	1739.7	362.21	NaN	1727.9	567.85	NaN	1800.8	557.07	NaN	NaN	NaN	NaN
1712.2	32.502	NaN	1741.2	369.44	NaN	1735.5	583.84	NaN	1801.5	566.04	NaN	NaN	NaN	NaN
1712.6	32.199	NaN	1742.4	375.1	NaN	1734.7	606.99	NaN	1801.7	575.88	NaN	NaN	NaN	NaN
1713.3	32.083	NaN	1743.7	378.46	NaN	1734.8	608.07	NaN	1801.6	581.94	NaN	NaN	NaN	NaN
1713.9	32.368	NaN	1746	388.13	NaN	1731.3	610.79	NaN	1801.9	589.3	NaN	NaN	NaN	NaN
1715.2	32.653	NaN	1752.8	404.35	NaN	1731.6	617.82	NaN	1801.7	597.42	NaN	1709.9	80.263	NaN
1719.2	33.291	NaN	1754.6	407.85	NaN	1728.7	593.52	NaN	1801.3	599.25	NaN	NaN	NaN	NaN
1719.4	33.792	NaN	1755.1	416.71	NaN	1727.9	605.08	NaN	1801	603.58	NaN	1774.1	189.42	NaN
1721.2	33.883	NaN	1753.8	416.04	NaN	1726.6	625.8	NaN	1798.6	615.29	NaN	1773.4	205.27	NaN
1721.2	33.883	NaN	1753.8	415.99	NaN	1726.5	625.16	NaN	1798.7	615.13	NaN	1773.4	205.27	NaN
1722.5	33.649	NaN	1752.9	427.39	NaN	1724.5	621.59	NaN	1798.6	615.49	NaN	1772.8	214.44	NaN
1722.9	33.426	NaN	1753.5	440.82	NaN	1727	636.2	NaN	1796.5	622.51	NaN	1772.7	223.88	NaN
1723	32.873	NaN	1748.8	330.1	NaN	1726.8	652.09	NaN	1788.7	649.82	NaN	1777.4	267.01	NaN
1723.5	32.55	NaN	1764.3	479.03	NaN	1722.9	666.07	NaN	1786.3	661.94	NaN	1778.7	271.98	NaN
1723.3	32.449	NaN	1767.2	494.22	NaN	1718.9	674.84	NaN	1786	669.88	NaN	1779.5	275.21	NaN
1722.6	32.443	NaN	1768.3	496.51	NaN	1718.3	701.14	NaN	1785.1	684.26	NaN	1783.8	292.82	NaN
1729.2	32.801	NaN	1769.3	507.58	NaN	1718.8	711.64	NaN	1784.6	692.04	NaN	1785	306.42	NaN
1728.6	32.75	NaN	1769.4	507.98	NaN	1719	713.1	NaN	1784.6	691.73	NaN	1785	306.71	NaN
1723.4	33.623	NaN	1769.6	521.84	NaN	1716.3	717.46	NaN	1783.9	699.07	NaN	1784.4	308.56	NaN
1718.1	35.474	NaN	1770	530.61	NaN	1715.9	731.19	NaN	1782.8	709.01	NaN	1784.3	319.96	NaN
1704.9	36.607	NaN	1772.9	549.13	NaN	1720.6	773.84	NaN	1780.8	725.54	NaN	1787.3	344.69	NaN
1705.9	36.915	NaN	1772.9	549.14	NaN	1720.5	774.13	NaN	1780.8	725.44	NaN	1787.3	344.73	NaN
1712.6	41.563	NaN	1767.2	444.27	NaN	1717.5	774.94	NaN	1779.6	735.4	NaN	1792.1	360.81	NaN
1714.2	44.906	NaN	1769.8	446.17	NaN	1715.4	776.05	NaN	1778.5	742.81	NaN	1796.5	373.26	NaN
1724.5	50.043	NaN	1785.5	468.53	NaN	1727.1	823.06	NaN	1778.1	750.33	NaN	1799.5	380.78	NaN
1739.6	55.719	NaN	1789.3	480.62	NaN	1731.9	832.03	NaN	1779	760.71	NaN	1802	395.8	NaN
1744.7	57.327	NaN	1755.9	609.49	NaN	1732.9	835	NaN	1780.3	768.78	NaN	1803.1	408.16	NaN
1751.2	60.833	NaN	1753.5	622.74	NaN	1740.7	847.68	NaN	1782	772.85	NaN	1805	426.62	NaN
1743.3	56.151	NaN	1751.6	635.42	NaN	1742	855.62	NaN	1783.3	782.49	NaN	1807.1	439.9	NaN
1748.1	57.717	NaN	1749.2	648.76	NaN	1745.3	861.21	NaN	1783.6	784.01	NaN	1808.4	448.18	NaN
1749.6	58.657	NaN	1744.5	674.38	NaN	1751.9	873.88	NaN	1786.1	804.6	NaN	1808.3	471.82	NaN
1758.5	64.005	NaN	1743.9	683.75	NaN	1753.9	877.68	NaN	1786.9	811.89	NaN	1807.9	480.22	NaN
1750.4	59.492	NaN	1744.5	692.82	NaN	1756.8	884.33	NaN	1788.2	821.32	NaN	1806.5	494.03	NaN
1754.6	63.296	NaN	1754.2	590.84	NaN	1756	879.89	NaN	1788.7	823.68	NaN	1805.4	504.81	NaN
1754.6	63.352	NaN	1754.2	590.84	NaN	1756	879.67	NaN	1788.6	822.31	NaN	1805.4	504.96	NaN
1757.5	61.743	NaN	1776.5	790.45	NaN	1761.4	892.75	NaN	1802	386.08	NaN	1804.4	516.38	NaN
1760.6	61.607	NaN	1781.4	809.47	NaN	1761.8	897.83	NaN	1804.4	397.09	NaN	1803.3	531.79	NaN
1760.5	58.738	NaN	1782	815.47	NaN	1763.8	901.47	NaN	1805.4	408.29	NaN	1803	538.82	NaN
1766.9	59.347	NaN	1782.7	829.72	NaN	1764.9	905.76	NaN	1805.8	422.2	NaN	1802.6	552	NaN
1770.2	69.184	NaN	1786.6	848.77	NaN	1767.2	913.14	NaN	1804.9	430.47	NaN	1802.5	559.65	NaN
1772.4	82.725	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1804.6	449.01	NaN	1802.1	567.64	NaN
1774	89.217	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1805.4	453.3	NaN	1801.2	573.2	NaN
1773.3	93.006	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1799.2	582.17	NaN
1783.7	133.13	NaN	NaN	NaN	NaN	1818.8	492.5	NaN	NaN	NaN	NaN	1796.8	593.91	NaN
1785	139.4	NaN	1759.2	781.22	NaN	1819	490.1	NaN	1789.8	911.46	NaN	1795.6	602.98	NaN
NaN	NaN	NaN	1760.8	784.55	NaN	NaN	NaN	NaN	1788.9	917.96	NaN	1795.6	612.97	NaN
NaN	NaN	NaN	1760.9	787.53	NaN	1793.3	154.08	NaN	1788.4	928.07	NaN	1797.3	627.42	NaN
1778.1	103.47	NaN	1762.5	797.78	NaN	1802	173.32	NaN	1787.3	937.86	NaN	1799.6	643.5	NaN
1790.8	111.56	NaN	1765.8	811.07	NaN	1809.3	189.28	NaN	1786.5	942.95	NaN	1800.7	648.11	NaN
1810.1	196.96	NaN	1767.7	817.02	NaN	NaN	NaN	NaN	1787.6	945.04	NaN	1801.3	660.92	NaN
1810.2	197.53	NaN	1767.7	817.02	NaN	NaN	NaN	NaN	1787.6	945.05	NaN	1801.2	660.94	NaN
1810.1	196.55	NaN	1767.7	817.01	NaN	NaN	NaN	NaN	1787.4	945.04	NaN	1801.2	660.92	NaN
1810.1	197.19	NaN	1767.7	817.03	NaN	NaN	NaN	NaN	1787.6	945.05	NaN	1801.2	660.96	NaN
1811.8	249.77	NaN	1773.6	811.32	NaN	NaN	NaN	NaN	1782	975.73	NaN	NaN	NaN	NaN
1813.6	266.03	NaN	1772.9	800.35	NaN	NaN	NaN	NaN	1782.7	979.53	NaN	NaN	NaN	NaN
1814.3	281.98	NaN	1772.3	789.81	NaN	NaN	NaN	NaN	1781.5	992.21	NaN	NaN	NaN	NaN
1811.7	310.82	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1779.3	1000.4	NaN	NaN	NaN	NaN
1812.1	304.57	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1795.4	782.07	NaN	NaN	NaN	NaN
1805.8	338.17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1795.6	791.2	NaN	NaN	NaN	NaN
1805.7	338.97	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1795.6	791.21	NaN	NaN	NaN	NaN
1805.7	337.86	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1795.6	791.21	NaN	NaN	NaN	NaN
1805.7	337.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1795.6	791.21	NaN	NaN	NaN	NaN
1805.7	337.56	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1795.6	791.2	NaN	NaN	NaN	NaN
1792	412.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1803	723.65	NaN	NaN	NaN	NaN
1786.3	424.95	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1787.2	782.11	NaN	1789	847.72	NaN
1782.3	445.92	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1785.1	806.65	NaN	1785.5	855.1	NaN
1779.6	463.48	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1784.9	805.17	NaN	1780.7	862.06	NaN
1780.5	459.67	NaN	NaN	NaN	NaN	1772.4	878.26	NaN	1783.7	772.81	NaN	NaN	NaN	NaN
1780.6	471.01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1780.5	470	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1763.1	505.13	NaN	1780.5	489.16	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1763.1	505.22	NaN	1780.6	488.95	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1763.1	504.4	NaN	1781.2	488.47	NaN
1773.6	583.31	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1780.7	874.59	NaN
1773.6	583.22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1780.7	874.59	NaN
1773.5	581.76	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1780.7	874.59	NaN
1782.4	637.89	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1777.5	877.18	NaN
1784.4	651.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1776.5	875.69	NaN
1784.4	651.76	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1776.5	875.69	NaN
1801.9	723.73	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1774.9	873.86	NaN
1803.2	740.95	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1779.7	833.24	NaN	NaN	NaN	NaN
1802.4	755.76	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1800	771.84	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1792.3	784.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1696	1003.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1694.8	1001.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1695.7	996.71	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1696.4	995.12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1696.8	990.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1696	997.45	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1697	991.38	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1695.4	999.46	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1694.6	997.27	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1793.5	848.14	NaN
1695.1	997.46	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1792	848.81	NaN
1695.1	997.46	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1792	848.81	NaN
1695.3	997.86	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1786.8	854.64	NaN
1695.8	996.74	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1696.1	992.37	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
